group,trial_id,timepoint,freezing_before,freezing_after,difference
random,B13MST7,746.0,1.0,0.7666666666666667,0.23333333333333328
random,B17MDT4,1613.0,1.0,0.43333333333333335,0.5666666666666667
random,B17MDT3,780.0,1.0,0.9666666666666667,0.033333333333333326
random,B10MST4,774.0,1.0,0.26666666666666666,0.7333333333333334
random,B20MDT6,448.0,0.3333333333333333,0.43333333333333335,-0.10000000000000003
random,B18MDT5,1475.0,0.5666666666666667,0.5333333333333333,0.033333333333333326
random,B11MDT3,1050.0,0.9333333333333333,0.36666666666666664,0.5666666666666667
random,B11MDT3,1379.0,1.0,0.06666666666666667,0.9333333333333333
random,B6MDT3,813.0,1.0,1.0,0.0
random,B18MST3,432.0,0.6,0.8666666666666667,-0.2666666666666667
random,B17MDT4,1089.0,1.0,1.0,0.0
random,B11MST4,1593.0,0.13333333333333333,0.9333333333333333,-0.8
random,B2MDT3,1015.0,0.8666666666666667,0.8666666666666667,0.0
random,B4MDT5,999.0,0.5666666666666667,1.0,-0.43333333333333335
random,B15MDT1,839.0,1.0,1.0,0.0
random,B8MST1,1217.0,0.6333333333333333,0.16666666666666666,0.4666666666666667
random,B17MDT4,1275.0,1.0,0.4666666666666667,0.5333333333333333
random,B10MST4,1858.0,0.8666666666666667,1.0,-0.1333333333333333
random,B4MDT5,1088.0,1.0,1.0,0.0
random,B10MST4,1877.0,1.0,0.5666666666666667,0.43333333333333335
random,B15MDT1,967.0,1.0,1.0,0.0
random,B17MST6,1272.0,0.3,0.8333333333333334,-0.5333333333333334
random,B13MST7,681.0,0.4,0.16666666666666666,0.23333333333333336
random,B17MDT3,569.0,1.0,1.0,0.0
random,B13MST6,1633.0,0.3333333333333333,0.9666666666666667,-0.6333333333333333
random,B15MDT1,1001.0,1.0,1.0,0.0
random,B2MST3,512.0,1.0,0.3333333333333333,0.6666666666666667
random,B10MDT7,1020.0,1.0,0.6666666666666666,0.33333333333333337
random,B17MDT4,1850.0,0.8,0.7,0.10000000000000009
random,B11MST4,1129.0,0.5666666666666667,0.7333333333333333,-0.16666666666666663
random,B17MDT3,456.0,0.26666666666666666,1.0,-0.7333333333333334
random,B15MDT1,1124.0,1.0,1.0,0.0
random,B12MDT6,916.0,0.3,0.8666666666666667,-0.5666666666666667
random,B17MDT3,486.0,1.0,1.0,0.0
random,B2MST3,552.0,0.16666666666666666,0.8,-0.6333333333333334
random,B9MST2,658.0,0.5333333333333333,0.16666666666666666,0.3666666666666667
random,B13MST7,838.0,1.0,1.0,0.0
